,ISO-3166-1,ISO-3166-2,Fips,GN,Geoname ID,Name of Subdivision,Wikipedia,Type ID,Type,Geoname ID of Capital,Capital,Population,lang,continent,From,Till
166,AZ,AST,08,08,148442.0,Astara,http://en.wikipedia.org/wiki/Astara_District,16.0,rayonu (district),148445.0,Astara,90708.0,,AS,,
167,AZ,BA,09,09,587081.0,Baki,http://en.wikipedia.org/wiki/Baku,17.0,şəhəri (city),587084.0,Baku,2122300.0,,AS,,
168,AZ,BAL,10,10,587010.0,BalakAn,http://en.wikipedia.org/wiki/Balakan_Rayon,16.0,rayonu (district),587070.0,Balakǝn,90300.0,,AS,,
169,AZ,BAR,11,11,587056.0,Barda,http://en.wikipedia.org/wiki/Barda_Rayon,16.0,rayonu (district),587057.0,Bǝrdǝ,129600.0,,AS,,
170,AZ,BEY,12,12,146879.0,Beylaqan,http://en.wikipedia.org/wiki/Beylagan_Rayon,16.0,rayonu (district),148354.0,Beyləqan,81700.0,,AS,,
171,AZ,BIL,13,13,147310.0,Bilasuvar,http://en.wikipedia.org/wiki/Bilasuvar_Rayon,16.0,rayonu (district),148340.0,Pushkino,94400.0,,AS,,
172,AZ,CAB,14,14,148140.0,Cabrayil,http://en.wikipedia.org/wiki/Jabrayil_District,16.0,rayonu (district),148141.0,Jebrail,,,AS,,
173,AZ,CAL,15,15,148155.0,Calilabab,http://en.wikipedia.org/wiki/Jalilabad_District_%28Azerbaijan%29,16.0,rayonu (district),148290.0,Dzhalilabad,200000.0,,AS,,
174,AZ,DAS,16,16,586771.0,Daskasan,http://en.wikipedia.org/wiki/Dashkasan_Rayon,16.0,rayonu (district),586765.0,Daşkǝsǝn,32900.0,,AS,,
175,AZ,FUZ,18,18,148107.0,Fuzuli,http://en.wikipedia.org/wiki/Fuzuli_Rayon,16.0,rayonu (district),148106.0,Fizuli,144442.0,,AS,,
176,AZ,GA,20,20,828298.0,Ganca,http://en.wikipedia.org/wiki/Ganja%2C_Azerbaijan,17.0,şəhəri (city),586523.0,Ganja,,,AS,,
177,AZ,GAD,19,19,627535.0,Gadabay,http://en.wikipedia.org/wiki/Gadabay_Rayon,16.0,rayonu (district),586573.0,Gǝdǝbǝy,94200.0,,AS,,
178,AZ,GOR,21,21,586112.0,Goranboy,http://en.wikipedia.org/wiki/Goranboy_Rayon,16.0,rayonu (district),586430.0,Goranboy,90554.0,,AS,,
179,AZ,GOY,22,22,586482.0,Goycay,http://en.wikipedia.org/wiki/Goychay_Rayon,16.0,rayonu (district),586427.0,Göyçay,105323.0,,AS,,
180,AZ,GYG,62,62,585967.0,Göygöl,http://en.wikipedia.org/wiki/Goygol_Rayon,16.0,rayonu (district),584716.0,Xanlar,54861.0,,AS,,
181,AZ,HAC,23,23,828315.0,Haciqabul,http://en.wikipedia.org/wiki/Hajigabul_Rayon,16.0,rayonu (district),585225.0,Hacıqabul,61015.0,,AS,,
182,AZ,IMI,24,24,147983.0,Imisli,http://en.wikipedia.org/wiki/Imishli_District,16.0,rayonu (district),147982.0,Imishli,109061.0,,AS,,
183,AZ,ISM,25,25,586320.0,Ismayilli,http://en.wikipedia.org/wiki/%C4%B0smay%C4%B1ll%C4%B1,16.0,rayonu (district),586318.0,İsmayıllı,76184.0,,AS,,
184,AZ,KAL,26,26,586047.0,Kalbacar,http://en.wikipedia.org/wiki/Kalbajar_District,16.0,rayonu (district),586268.0,Kǝlbǝcǝr,,,AS,,
185,AZ,KUR,27,27,585686.0,Kurdamir,http://en.wikipedia.org/wiki/Kurdamir_Rayon,16.0,rayonu (district),585763.0,Kyurdarmir,106128.0,,AS,,
186,AZ,LA,29,29,147613.0,Lankaran,http://en.wikipedia.org/wiki/Lankaran_Rayon,16.0,rayonu (district),,,197500.0,,AS,,
187,AZ,LAC,28,28,147626.0,Lacin,http://en.wikipedia.org/wiki/Lachin_Rayon,16.0,rayonu (district),147625.0,Laçın,68033.0,,AS,,
188,AZ,LAN,30,30,409418.0,Lankaran Sahari,http://en.wikipedia.org/wiki/Lankaran,17.0,şəhəri (city),147622.0,Lǝnkǝran,83300.0,,AS,,
189,AZ,LER,31,31,147610.0,Lerik,http://en.wikipedia.org/wiki/Lerik_Rayon,16.0,rayonu (district),147611.0,Lerik,69735.0,,AS,,
190,AZ,MAS,32,32,147551.0,Masalli,http://en.wikipedia.org/wiki/Masall%C4%B1,16.0,rayonu (district),147552.0,Masally,183532.0,,AS,,
191,AZ,MI,33,33,828299.0,Mingəçevir,http://en.wikipedia.org/wiki/Mingachevir,17.0,şəhəri (city),585514.0,Mingelchaur,99775.0,,AS,,
192,AZ,,34,34,828300.0,Naftalan,http://en.wikipedia.org/wiki/Naftalan,17.0,şəhəri (city),585400.0,Naftalan,7403.0,,AS,,
193,AZ,NEF,36,36,147422.0,Neftcala,http://en.wikipedia.org/wiki/Neftchala_Rayon,16.0,rayonu (district),147425.0,Neftçala,75356.0,,AS,,
194,AZ,NX,35,35,147435.0,Naxcivan,http://en.wikipedia.org/wiki/Nakhchivan_Autonomous_Republic,15.0,muxtar respublikası (autonomous republic),147278.0,Şahbuz,64754.0,,AS,,
195,AZ,OGU,37,37,584742.0,Oguz,http://en.wikipedia.org/wiki/Oghuz_Rayon,16.0,rayonu (district),585333.0,Oğuz,38915.0,,AS,,
196,AZ,QAB,38,38,585738.0,Qabala,http://en.wikipedia.org/wiki/Qabala_Rayon,16.0,rayonu (district),585231.0,Qǝbǝlǝ,93770.0,,AS,,
197,AZ,QAX,39,39,586290.0,Qax,http://en.wikipedia.org/wiki/Qakh_Rayon,16.0,rayonu (district),585227.0,Qax,53246.0,,AS,,
198,AZ,QAZ,40,40,586087.0,Qazax,http://en.wikipedia.org/wiki/Qazakh_Rayon,16.0,rayonu (district),585226.0,Qazax,84013.0,,AS,,
199,AZ,QBA,42,42,585786.0,Quba,http://en.wikipedia.org/wiki/Quba_Rayon,16.0,rayonu (district),585221.0,Quba,143047.0,,AS,,
200,AZ,QBI,43,43,147694.0,Qubadli,http://en.wikipedia.org/wiki/Qubadli_Rayon,16.0,rayonu (district),147305.0,Qubadlı,35067.0,,AS,,
201,AZ,QOB,41,41,828301.0,Qobustan,http://en.wikipedia.org/wiki/Qobustan,16.0,rayonu (district),585570.0,Marazy,37224.0,,AS,,
202,AZ,QUS,44,44,585749.0,Qusar,http://en.wikipedia.org/wiki/Qusar_Rayon,16.0,rayonu (district),585220.0,Qusar,84645.0,,AS,,
203,AZ,SA,47,47,585031.0,Saki,http://en.wikipedia.org/wiki/Shaki_Rayon,16.0,rayonu (district),,,,,AS,,
204,AZ,SAB,46,46,147284.0,Sabirabad,http://en.wikipedia.org/wiki/Sabirabad_Rayon,16.0,rayonu (district),585187.0,Sabirabad,143514.0,,AS,,
205,AZ,SAK,48,48,828303.0,Saki Sahari,http://en.wikipedia.org/wiki/Shaki%2C_Azerbaijan,17.0,şəhəri (city),585170.0,Şǝki,63000.0,,AS,,
206,AZ,SAL,49,49,147269.0,Salyan,http://en.wikipedia.org/wiki/Salyan%2C_Azerbaijan,16.0,rayonu (district),147271.0,Salyan,117170.0,,AS,,
207,AZ,SAT,45,45,147287.0,Saatli,http://en.wikipedia.org/wiki/Saatl%C4%B1_%28city%29,16.0,rayonu (district),147288.0,Saatlı,87031.0,,AS,,
208,AZ,SBN,17,17,586725.0,Şabran,http://en.wikipedia.org/wiki/Shabran_Rayon,16.0,rayonu (district),586763.0,Divichibazar,53000.0,,AS,,
209,AZ,SIY,53,53,828304.0,Siyazan,http://en.wikipedia.org/wiki/Siazan_Rayon,16.0,rayonu (district),584954.0,Kyzyl-Burun,38400.0,,AS,,
210,AZ,SKR,51,51,585059.0,Samkir,http://en.wikipedia.org/wiki/Shamkir_Rayon,16.0,rayonu (district),585152.0,Şǝmkir,192900.0,,AS,,
211,AZ,SM,54,54,828305.0,Sumqayit,http://en.wikipedia.org/wiki/Sumqayit,17.0,şəhəri (city),584923.0,Sumqayıt,292577.0,,AS,,
212,AZ,SMI,50,50,585030.0,Samaxi,http://en.wikipedia.org/wiki/Shamakhi_Rayon,16.0,rayonu (district),585156.0,Shamakhi,85795.0,,AS,,
213,AZ,SMX,52,52,828302.0,Samux,http://en.wikipedia.org/wiki/Samukh_Rayon,16.0,rayonu (district),585177.0,Safaraliyev,50787.0,,AS,,
214,AZ,SR,07,07,409417.0,Şirvan,http://en.wikipedia.org/wiki/Shirvan_%28city%29,17.0,şəhəri (city),148565.0,Şirvan,81200.0,,AS,,
215,AZ,SUS,55,55,147163.0,Susa,http://en.wikipedia.org/wiki/Shusha_Rayon,16.0,rayonu (district),,,29500.0,,AS,,
216,AZ,TAR,57,57,409420.0,Tartar,http://en.wikipedia.org/wiki/Tartar_Rayon,16.0,rayonu (district),584871.0,Tǝrtǝr,,,AS,,
217,AZ,TOV,58,58,584861.0,Tovuz,http://en.wikipedia.org/wiki/Tovuz_Rayon,16.0,rayonu (district),584821.0,Tovuz,149760.0,,AS,,
218,AZ,UCA,59,59,584783.0,Ucar,http://en.wikipedia.org/wiki/Ujar_Rayon,16.0,rayonu (district),584791.0,Ucar,74067.0,,AS,,
219,AZ,XA,61,61,409421.0,Xankandi,http://en.wikipedia.org/wiki/Stepanakert,17.0,şəhəri (city),146970.0,Xankǝndi,52310.0,,AS,,
220,AZ,XAC,60,60,586001.0,Xacmaz,http://en.wikipedia.org/wiki/Khachmaz_Rayon,16.0,rayonu (district),584717.0,Xaçmaz,152360.0,,AS,,
221,AZ,XCI,64,64,148449.0,Xocali,http://en.wikipedia.org/wiki/Khojaly_%28city%29,16.0,rayonu (district),147774.0,Xocalı,24787.0,,AS,,
222,AZ,XIZ,63,63,828306.0,Xizi,http://en.wikipedia.org/wiki/Khizi_Rayon,16.0,rayonu (district),585909.0,Khyzy,13822.0,,AS,,
223,AZ,XVD,65,65,409423.0,Xocavand,http://en.wikipedia.org/wiki/Khojavend_District,16.0,rayonu (district),146969.0,Novyy Karanlug,,,AS,,
224,AZ,YAR,66,66,146962.0,Yardimli,http://en.wikipedia.org/wiki/Yardymli_Rayon,16.0,rayonu (district),146961.0,Yardımlı,54576.0,,AS,,
225,AZ,YE,68,68,828307.0,Yevlax Sahari,http://en.wikipedia.org/wiki/Yevlakh,17.0,şəhəri (city),584649.0,Yevlakh,59036.0,,AS,,
226,AZ,YEV,67,67,584650.0,Yevlax,http://en.wikipedia.org/wiki/Yevlakh_Rayon,16.0,rayonu (district),,,,,AS,,
227,AZ,ZAN,69,69,146900.0,Zangilan,http://en.wikipedia.org/wiki/Zangilan_Rayon,16.0,rayonu (district),146899.0,Zangelan,32500.0,,AS,,
228,AZ,ZAQ,70,70,584604.0,Zaqatala,http://en.wikipedia.org/wiki/Zaqatala_Rayon,16.0,rayonu (district),584596.0,Zaqatala,111419.0,,AS,,
229,AZ,ZAR,71,71,584583.0,Zardab,http://en.wikipedia.org/wiki/Zardab_Rayon,16.0,rayonu (district),584586.0,Zǝrdab,51800.0,,AS,,
230,AZ,,56,56,409419.0,Susa Sahari,http://en.wikipedia.org/wiki/Shusha,17.0,şəhəri (city),147105.0,Shushi,4200.0,,AS,,
231,BA,BIH,01,01,3229999.0,Federacija Bosna i Hercegovina,http://en.wikipedia.org/wiki/Federation_of_Bosnia_and_Herzegovina,18.0,"Bosne i Hercegovine, Federacija [Serbocroatian]",3191281.0,Sarajevo,2371603.0,,EU,,
232,BA,BRC,03,BRC,3294903.0,Brcko District,http://en.wikipedia.org/wiki/Br%C4%8Dko_District,,,3203521.0,Brčko,87332.0,,EU,,
233,BA,SRP,02,02,3230000.0,Republika Srpska,http://en.wikipedia.org/wiki/Republika_Srpska,19.0,republika (republic),3204541.0,Banja Luka,1326991.0,,EU,,
234,BB,01,01,01,3373988.0,Christ Church,http://en.wikipedia.org/wiki/Christ_Church%2C_Barbados,20.0,parish,3373652.0,Oistins,48119.0,en-BB,,,
235,BB,02,02,02,3373580.0,Saint Andrew,http://en.wikipedia.org/wiki/Saint_Andrew%2C_Barbados,20.0,parish,3373831.0,Greenland,6436.0,en-BB,,,
236,BB,03,03,03,3373572.0,Saint George,http://en.wikipedia.org/wiki/Saint_George%2C_Barbados,20.0,parish,,,19530.0,en-BB,,,
237,BB,04,04,04,3373570.0,Saint James,http://en.wikipedia.org/wiki/Saint_James%2C_Barbados,20.0,parish,3373790.0,Holetown,21454.0,en-BB,,,
238,BB,05,05,05,3373569.0,Saint John,http://en.wikipedia.org/wiki/Saint_John%2C_Barbados,20.0,parish,3373877.0,Four Cross Roads,10421.0,en-BB,,,
239,BB,06,06,06,3373568.0,Saint Joseph,http://en.wikipedia.org/wiki/Saint_Joseph%2C_Barbados,20.0,parish,3374083.0,Bathsheba,7764.0,en-BB,,,
240,BB,07,07,07,3373565.0,Saint Lucy,http://en.wikipedia.org/wiki/Saint_Lucy%2C_Barbados,20.0,parish,3373993.0,Checker Hall,9706.0,en-BB,,,
241,BB,08,08,08,3373557.0,Saint Michael,http://en.wikipedia.org/wiki/Saint_Michael%2C_Barbados,20.0,parish,3374036.0,Bridgetown,99609.0,en-BB,,,
242,BB,09,09,09,3373554.0,Saint Peter,http://en.wikipedia.org/wiki/Saint_Peter%2C_Barbados,20.0,parish,3373505.0,Speightstown,11544.0,en-BB,,,
243,BB,10,10,10,3373553.0,Saint Philip,http://en.wikipedia.org/wiki/Saint_Philip%2C_Barbados,20.0,parish,3373477.0,Crane,20944.0,en-BB,,,
244,BB,11,11,11,3373551.0,Saint Thomas,http://en.wikipedia.org/wiki/Saint_Thomas%2C_Barbados,20.0,parish,3373430.0,Welchman Hall,11850.0,en-BB,,,
245,BD,A,85,85,1337229.0,Barisal,http://en.wikipedia.org/wiki/Barisal_Division,21.0,division,1336137.0,Barisāl,8325666.0,,AS,,
246,BD,B,84,84,1337200.0,Chittagong,http://en.wikipedia.org/wiki/Chittagong_Division,21.0,division,1205733.0,Chittagong,28423019.0,,AS,,
247,BD,C,81,81,1337179.0,Dhaka,http://en.wikipedia.org/wiki/Dhaka_Division,21.0,division,1185241.0,Dhaka,47424418.0,,AS,,
248,BD,D,82,82,1337210.0,Khulna,http://en.wikipedia.org/wiki/Khulna_Division,21.0,division,1336135.0,Khulna,15687759.0,,AS,,
249,BD,E,83,83,1337166.0,Rajshahi,http://en.wikipedia.org/wiki/Rajshahi_Division,21.0,division,1185128.0,Rājshāhi,18484858.0,,AS,,
250,BD,F,87,87,7671048.0,Rangpur,http://en.wikipedia.org/wiki/Rangpur_Division,21.0,division,1185188.0,Rangpur,15787758.0,,AS,,
251,BD,G,86,86,1477362.0,Sylhet,http://en.wikipedia.org/wiki/Sylhet_Division,21.0,division,1185099.0,Sylhet,9910219.0,,AS,,
252,BD,H,88,H,11287936.0,Mymensingh Division,http://en.wikipedia.org/wiki/Mymensingh_Division,21.0,division,1185162.0,Mymensingh,11370000.0,,AS,2015.09.14,
253,BE,BRU,11,BRU,2800867.0,Brussels,http://en.wikipedia.org/wiki/Brussels,22.0,Bruxelles-Capitale,2800866.0,Brussels,1830000.0,"fr,nl",EU,,
254,BE,VLG,13,VLG,3337388.0,Flanders,http://en.wikipedia.org/wiki/Flanders,23.0,region,,,6350765.0,nl,EU,,
255,BE,WAL,14,WAL,3337387.0,Wallonia,http://en.wikipedia.org/wiki/Wallonia,23.0,region,2790471.0,Namur,3585214.0,"fr,de",EU,,
256,BF,01,79,01,6930701.0,Boucle du Mouhoun,http://en.wikipedia.org/wiki/Boucle_du_Mouhoun_Region,315.0,région (region),2361477.0,Dédougou,1434847.0,,AF,,
257,BF,02,80,02,6930703.0,Cascades,http://en.wikipedia.org/wiki/Cascades_Region,315.0,région (region),2362909.0,Banfora,524956.0,,AF,,
258,BF,03,81,03,6930704.0,Centre,http://en.wikipedia.org/wiki/Centre_Region_%28Burkina_Faso%29,315.0,région (region),2357048.0,Ouagadougou,2136581.0,,AF,,
259,BF,04,82,04,6930705.0,Centre-Est,http://en.wikipedia.org/wiki/Centre-Est_Region%2C_Burkina_Faso,315.0,région (region),2354675.0,Tenkodogo,1132023.0,,AF,,
260,BF,05,83,05,6930706.0,Centre-Nord,http://en.wikipedia.org/wiki/Centre-Nord_Region,315.0,région (region),2359608.0,Kaya,1203073.0,,AF,,
261,BF,06,84,06,6930707.0,Centre-Ouest,http://en.wikipedia.org/wiki/Centre-Ouest_Region,315.0,région (region),2358946.0,Koudougou,1348784.0,,AF,,
262,BF,07,85,07,6930708.0,Centre-Sud,http://en.wikipedia.org/wiki/Centre-Sud_Region,315.0,région (region),2358100.0,Manga,722631.0,,AF,,
263,BF,08,86,08,6930709.0,Est,http://en.wikipedia.org/wiki/Est_Region_%28Burkina_Faso%29,315.0,région (region),2360886.0,Fada N’Gourma,1209399.0,,AF,,
264,BF,09,87,09,6930710.0,Hauts-Bassins,http://en.wikipedia.org/wiki/Hauts-Bassins_Region,315.0,région (region),2362344.0,Bobo-Dioulasso,1410284.0,,AF,,
265,BF,10,88,10,6930711.0,Nord,http://en.wikipedia.org/wiki/Nord_Region_%28Burkina_Faso%29,315.0,région (region),2357043.0,Ouahigouya,1182770.0,,AF,,
266,BF,11,89,11,6930712.0,Plateau-Central,http://en.wikipedia.org/wiki/Plateau-Central_Region,315.0,région (region),2353257.0,Ziniaré,696372.0,,AF,,
267,BF,12,90,12,6930713.0,Sahel,http://en.wikipedia.org/wiki/Sahel_Region%2C_Burkina_Faso,315.0,région (region),2361082.0,Dori,968442.0,,AF,,
268,BF,13,91,13,6930714.0,Sud-Ouest,http://en.wikipedia.org/wiki/Sud-Ouest_Region_%28Burkina_Faso%29,315.0,région (region),2577162.0,Gaoua,624056.0,,AF,,
269,BG,01,38,38,733192.0,Blagoevgrad,http://en.wikipedia.org/wiki/Blagoevgrad_Province,25.0,province,733191.0,Blagoevgrad,323552.0,"bg,tr",EU,,
270,BG,02,39,39,732771.0,Burgas,http://en.wikipedia.org/wiki/Burgas_Province,25.0,province,732770.0,Burgas,409018.0,"bg,tr",EU,,
271,BG,03,61,61,726051.0,Varna,http://en.wikipedia.org/wiki/Varna_Province,25.0,province,726050.0,Varna,475074.0,"bg,tr",EU,,
272,BG,04,62,62,864561.0,Veliko Turnovo,http://en.wikipedia.org/wiki/Veliko_Tarnovo_Province,25.0,province,725993.0,Veliko Tŭrnovo,258494.0,bg,EU,,
273,BG,05,63,63,864562.0,Vidin,http://en.wikipedia.org/wiki/Vidin_Province,25.0,province,725905.0,Vidin,101018.0,bg,EU,,
274,BG,06,64,64,725713.0,Vratsa,http://en.wikipedia.org/wiki/Vratsa_Province,25.0,province,725712.0,Vratsa,186848.0,bg,EU,,
275,BG,07,41,41,864552.0,Gabrovo,http://en.wikipedia.org/wiki/Gabrovo_Province,25.0,province,731549.0,Gabrovo,122702.0,bg,EU,,
276,BG,08,40,40,726419.0,Dobrich,http://en.wikipedia.org/wiki/Dobrich_Province,25.0,province,726418.0,Dobrich,186016.0,"bg,tr",EU,,
277,BG,09,44,44,864553.0,Kurdzhali,http://en.wikipedia.org/wiki/Kardzhali_Province,25.0,province,729794.0,Kŭrdzhali,152808.0,"tr,bg",EU,,
278,BG,10,45,45,864554.0,Kyustendil,http://en.wikipedia.org/wiki/Kyustendil_Province,25.0,province,729730.0,Kyustendil,136686.0,bg,EU,,
279,BG,11,46,46,729560.0,Lovech,http://en.wikipedia.org/wiki/Lovech_Province,25.0,province,729559.0,Lovech,141422.0,bg,EU,,
280,BG,12,47,47,453753.0,Montana,http://en.wikipedia.org/wiki/Montana_Province,25.0,province,729114.0,Montana,148098.0,bg,EU,,
281,BG,13,48,48,728379.0,Pazardzhik,http://en.wikipedia.org/wiki/Pazardzhik_Province,25.0,province,728378.0,Pazardzhik,275548.0,bg,EU,,
282,BG,14,49,49,728331.0,Pernik,http://en.wikipedia.org/wiki/Pernik_Province,25.0,province,728330.0,Pernik,133530.0,bg,EU,,
283,BG,15,50,50,728204.0,Pleven,http://en.wikipedia.org/wiki/Pleven_Province,25.0,province,728203.0,Pleven,269752.0,bg,EU,,
284,BG,16,51,51,728194.0,Plovdiv,http://en.wikipedia.org/wiki/Plovdiv_Province,25.0,province,728193.0,Plovdiv,683027.0,bg,EU,,
285,BG,17,52,52,453751.0,Razgrad,http://en.wikipedia.org/wiki/Razgrad_Province,25.0,province,727696.0,Razgrad,125190.0,bg,EU,,
286,BG,18,53,53,727524.0,Ruse,http://en.wikipedia.org/wiki/Ruse_Province,25.0,province,727523.0,Ruse,235252.0,bg,EU,,
287,BG,19,55,55,864556.0,Silistra,http://en.wikipedia.org/wiki/Silistra_Province,25.0,province,727221.0,Silistra,119474.0,bg,EU,,
288,BG,20,56,56,864557.0,Sliven,http://en.wikipedia.org/wiki/Sliven_Province,25.0,province,727079.0,Sliven,197473.0,bg,EU,,
289,BG,21,57,57,864558.0,Smolyan,http://en.wikipedia.org/wiki/Smolyan_Province,25.0,province,727030.0,Smolyan,121572.0,bg,EU,,
290,BG,22,42,42,731061.0,Sofia Region,http://en.wikipedia.org/wiki/Sofiya-Grad,25.0,province,727011.0,Sofia,,bg,EU,,
291,BG,23,58,58,727012.0,Sofia,http://en.wikipedia.org/wiki/Sofia_Province,25.0,province,,,1241396.0,bg,EU,,
292,BG,24,59,59,864559.0,Stara Zagora,http://en.wikipedia.org/wiki/Stara_Zagora_Province,25.0,province,726848.0,Stara Zagora,333265.0,bg,EU,,
293,BG,25,60,60,864560.0,Turgovishte,http://en.wikipedia.org/wiki/Targovishte_Province,25.0,province,726174.0,Tŭrgovishte,120818.0,bg,EU,,
294,BG,26,43,43,730436.0,Khaskovo,http://en.wikipedia.org/wiki/Haskovo_Province,25.0,province,730435.0,Khaskovo,246238.0,bg,EU,,
295,BG,27,54,54,864555.0,Shumen,http://en.wikipedia.org/wiki/Shumen_Province,25.0,province,727233.0,Shumen,180528.0,bg,EU,,
296,BG,28,65,65,864563.0,Yambol,http://en.wikipedia.org/wiki/Yambol_Province,25.0,province,725578.0,Yambol,131447.0,bg,EU,,
297,BH,13,16,16,7090954.0,Capital,http://en.wikipedia.org/wiki/Capital_Governorate_%28Bahrain%29,26.0,muḩāfaz̧ah (governorate),290340.0,Manama,,,AS,,
298,BH,14,17,17,7090972.0,Southern,http://en.wikipedia.org/wiki/Southern_Governorate,26.0,muḩāfaz̧ah (governorate),,,91450.0,,AS,,
299,BH,15,15,15,290333.0,Muharraq,http://en.wikipedia.org/wiki/Muharraq_Governorate,26.0,muḩāfaz̧ah (governorate),,,,,AS,,
300,BH,17,19,19,7090974.0,Northern,http://en.wikipedia.org/wiki/Northern_Governorate,26.0,muḩāfaz̧ah (governorate),,,47957.0,,AS,,
301,BI,BB,09,09,428514.0,Bubanza,http://en.wikipedia.org/wiki/Bubanza_Province,27.0,province [French] / iProvense [Kirundi],428515.0,Bubanza,354427.0,,AF,,
302,BI,BL,25,25,7303940.0,Bujumbura Rural,http://en.wikipedia.org/wiki/Bujumbura_Rural_Province,27.0,province [French] / iProvense [Kirundi],425336.0,Isale,555933.0,,AF,1998.01.01,
303,BI,BM,24,24,7303939.0,Bujumbura Mairie,http://en.wikipedia.org/wiki/Bujumbura_Mairie_Province,27.0,province [French] / iProvense [Kirundi],425378.0,Bujumbura,800000.0,,AF,1998.01.01,
304,BI,BR,10,10,423327.0,Bururi,http://en.wikipedia.org/wiki/Bururi_Province,27.0,province [French] / iProvense [Kirundi],423328.0,Bururi,493490.0,,AF,,
305,BI,CA,11,11,427700.0,Cankuzo,http://en.wikipedia.org/wiki/Cankuzo_Province,27.0,province [French] / iProvense [Kirundi],427701.0,Cankuzo,202283.0,,AF,,
306,BI,CI,12,12,430020.0,Cibitoke,http://en.wikipedia.org/wiki/Cibitoke_Province,27.0,province [French] / iProvense [Kirundi],430021.0,Cibitoke,490949.0,,AF,,
307,BI,GI,13,13,426271.0,Gitega,http://en.wikipedia.org/wiki/Gitega_Province,27.0,province [French] / iProvense [Kirundi],426272.0,Gitega,675016.0,,AF,,
308,BI,KI,16,16,432455.0,Kirundo,http://en.wikipedia.org/wiki/Kirundo_Province,27.0,province [French] / iProvense [Kirundi],432456.0,Kirundo,602089.0,,AF,,
309,BI,KR,14,14,428218.0,Karuzi,http://en.wikipedia.org/wiki/Karuzi_Province,27.0,province [French] / iProvense [Kirundi],428219.0,Karuzi,479683.0,,AF,,
310,BI,KY,15,15,430951.0,Kayanza,http://en.wikipedia.org/wiki/Kayanza_Province,27.0,province [French] / iProvense [Kirundi],430952.0,Kayanza,486917.0,,AF,,
311,BI,MA,17,17,422233.0,Makamba,http://en.wikipedia.org/wiki/Makamba_Province,27.0,province [French] / iProvense [Kirundi],422232.0,Makamba,499682.0,,AF,,
312,BI,MU,22,22,425550.0,Muramvya,http://en.wikipedia.org/wiki/Muramvya_Province,27.0,province [French] / iProvense [Kirundi],425551.0,Muramvya,303482.0,,AF,,
313,BI,MW,23,23,434386.0,Mwaro,http://en.wikipedia.org/wiki/Mwaro_Province,27.0,province [French] / iProvense [Kirundi],423794.0,Mwaro,274890.0,,AF,,
314,BI,MY,18,18,431747.0,Muyinga,http://en.wikipedia.org/wiki/Muyinga_Province,27.0,province [French] / iProvense [Kirundi],431748.0,Muyinga,595947.0,,AF,,
315,BI,NG,19,19,430567.0,Ngozi,http://en.wikipedia.org/wiki/Ngozi_Province,27.0,province [French] / iProvense [Kirundi],430569.0,Ngozi,719158.0,,AF,,
316,BI,RM,26,26,11184798.0,Rumonge,http://en.wikipedia.org/wiki/Rumonge_Province,,,423549.0,Rumonge,35000.0,,AF,2015.03.26,
317,BI,RT,20,20,434147.0,Rutana,http://en.wikipedia.org/wiki/Rutana_Province,27.0,province [French] / iProvense [Kirundi],433635.0,Rutana,293572.0,,AF,,
318,BI,RY,21,21,426699.0,Ruyigi,http://en.wikipedia.org/wiki/Ruyigi_Province,27.0,province [French] / iProvense [Kirundi],426700.0,Ruyigi,369797.0,,AF,,
319,BJ,AK,08,08,2395524.0,Atakora,http://en.wikipedia.org/wiki/Atakora_Department,28.0,province,2392601.0,Natitingou,586734.0,fr-BJ,AF,,
320,BJ,AL,07,07,2597271.0,Alibori,http://en.wikipedia.org/wiki/Alibori_Department,28.0,province,2393693.0,Kandi,576251.0,fr-BJ,AF,,
321,BJ,AQ,09,09,2395504.0,Atlantique,http://en.wikipedia.org/wiki/Atlantique_Department,28.0,province,2392308.0,Ouidah,896901.0,fr-BJ,AF,,
322,BJ,BO,10,10,2394992.0,Borgou,http://en.wikipedia.org/wiki/Borgou_Department,28.0,province,2392204.0,Parakou,802503.0,fr-BJ,AF,,
323,BJ,CO,11,11,2597272.0,Collines,http://en.wikipedia.org/wiki/Collines_Department,28.0,province,2391895.0,Savalou,602066.0,fr-BJ,AF,,
324,BJ,DO,13,13,2597274.0,Donga,http://en.wikipedia.org/wiki/Donga_Department,28.0,province,2394560.0,Djougou,384151.0,fr-BJ,AF,,
325,BJ,KO,12,12,2597273.0,Kouffo,http://en.wikipedia.org/wiki/Kouffo_Department,28.0,province,2394545.0,Dogbo,560182.0,fr-BJ,AF,,
326,BJ,LI,14,14,2597275.0,Littoral,http://en.wikipedia.org/wiki/Littoral_Department,28.0,province,2394819.0,Cotonou,690584.0,fr-BJ,AF,,
327,BJ,MO,15,15,2392716.0,Mono,http://en.wikipedia.org/wiki/Mono_Department,28.0,province,2392897.0,Lokossa,380078.0,fr-BJ,AF,,
